ticker,industry,market_cap,revenue_cagr,net_profit_margin_avg
MGL.NS,Utilities - Regulated Gas,136807251968.0,0.27115460725301754,0.16053795265953827
MHLXMIRU.NS,Textile Manufacturing,2440226304.0,-0.17778608043239674,0.0961826027265203
MHRIL.NS,Resorts & Casinos,70443630592.0,0.13260689988204,0.04295805437014691
MICEL.NS,Electronic Components,14699322368.0,2.626108621810508,-0.957243570657768
MIDHANI.NS,Steel,73512214528.0,0.09669209394726286,0.1687281819896671
MINDACORP.NS,Auto Parts,117907578880.0,0.2581198148515107,0.0513563708896677
MINDTECK.NS,Information Technology Services,7661753856.0,0.10373986850173855,0.0704706002278716
MIRCELECTR.NS,"Furnishings, Fixtures & Appliances",3057572352.0,0.08216538456676803,-0.02250235766990531
MIRZAINT.NS,Footwear & Accessories,4172318464.0,-0.1648059434647725,0.03382823463471675
MITCON.NS,Engineering & Construction,1167743872.0,0.28035538292981865,0.01722177233067219
MITTAL.NS,Textile Manufacturing,741314496.0,0.0891303390481919,0.010551732593673091
MKPL.NS,Packaged Foods,2706432256.0,-0.07581259168532273,0.03839490746470971
MMFL.NS,Metal Fabrication,17053062144.0,0.27615032756628755,0.07875152285032447
MMP.NS,Aluminum,6236084224.0,0.35873320937347497,0.058670648799500284
MMTC.NS,Conglomerates,89223880704.0,-0.9444784153964387,9.463895593803466
MOBIKWIK.NS,Software - Infrastructure,20839350272.0,0.44739017140730675,-0.19209010669657156
MODIRUBBER.NS,Real Estate Services,3131564800.0,1.0078792258897469,3.137902967914771
MODISONLTD.NS,Electrical Equipment & Parts,4180857856.0,0.11515792620816123,0.05164522245439935
MODTHREAD.NS,Textile Manufacturing,1513764352.0,0.2702055909509571,0.21433993871737925
MOHITIND.NS,Textile Manufacturing,440301376.0,-0.044995680621105816,-0.004553339335342018
MOIL.NS,Other Industrial Metals & Mining,71463927808.0,0.033369233755308425,0.22335048343774194
MOKSH.NS,Luxury Goods,1166623616.0,0.10079884666245609,0.015077320038376528
MOL.NS,Agricultural Inputs,19938217984.0,-0.01323859667247096,0.06609724684942514
MOLDTECH.NS,Engineering & Construction,4164704256.0,0.24687343245239401,0.15709652256328507
MOLDTKPAC.NS,Packaging & Containers,18372259840.0,0.13341953221767544,0.10199707368222244
MONARCH.NS,Capital Markets,24593625088.0,0.35534212630393025,0.34747039777747374
MONTECARLO.NS,Apparel Manufacturing,11817296896.0,0.19518352708100362,0.10204433956716451
MOREPENLAB.NS,Drug Manufacturers - Specialty & Generic,32921075712.0,0.12692674892821154,0.05826977039683254
MOSCHIP.NS,Semiconductor Equipment & Materials,34050328576.0,0.40845811742977034,0.005372545027290545
MOTHERSON.NS,Auto Parts,992751517696.0,0.19742386270598722,0.019779207750422335
MOTILALOFS.NS,Capital Markets,443222654976.0,0.24041375234773055,0.34901793914030554
MOTISONS.NS,Luxury Goods,17395408896.0,0.25066991690774243,0.05756588982431685
MOTOGENFIN.NS,Real Estate Services,961736384.0,0.43172617408119174,-0.4427628818843907
MPHASIS.NS,Information Technology Services,488794324992.0,0.05959596867846417,0.11875932230566925
MPSLTD.NS,Publishing,42403446784.0,0.08873381688143045,0.19243504282202864
MRF.NS,Auto Parts,598352658432.0,0.13950938146075553,0.054477588954561736
MRO-TEK.NS,Real Estate - Development,1143497472.0,-0.26538260976112793,0.18597195338707442
MRPL.NS,Oil & Gas Refining & Marketing,235251499008.0,0.42016744672825146,0.020574218497465498
MSPL.NS,Steel,15439549440.0,0.188639505257008,-0.00023949510703577211
MSTCLTD.NS,Conglomerates,38635520000.0,-0.09555440962995465,0.5794927857294084
MTARTECH.NS,Specialty Industrial Machinery,46910246912.0,0.33028539839291193,0.1659396908845544
MTEDUCARE.NS,Education & Training Services,169735968.0,-0.14290468340084905,-0.6276587438806481
MTNL.NS,Telecom Services,26617499648.0,-0.17236103639423983,-2.9575061475595983
MUFIN.NS,Credit Services,12487365632.0,1.5426877013305127,1.188949375198995
MUFTI.NS,Apparel Retail,8901821440.0,0.3233048811099508,0.09468742744074526
MUKANDLTD.NS,Steel,16303483904.0,0.24157379693627656,0.003377192653136512
MUKKA.NS,Packaged Foods,9440999424.0,0.31478178102559085,0.034277140379874026
MUKTAARTS.NS,Entertainment,1820818944.0,0.34721102110613744,-0.0710933811559229
MUNJALAU.NS,Auto Parts,7552999936.0,-0.03880665575195785,0.01826286015024321
MUNJALSHOW.NS,Auto Parts,4839394816.0,0.027288229811522235,0.021994659919011693
MURUDCERA.NS,Building Products & Equipment,2084574720.0,0.32215206549435105,-0.016031759914662134
MUTHOOTCAP.NS,Credit Services,4791979008.0,-0.0836224929057342,0.05083568530247199
MUTHOOTFIN.NS,Credit Services,907268456448.0,0.09023933716707089,0.48285092325122997
MUTHOOTMF.NS,Credit Services,21846401024.0,0.4838496085292945,0.10732891722324128
MVGJL.NS,Luxury Goods,10640429056.0,0.1445937440186824,0.02830300050938421
NACLIND.NS,Agricultural Inputs,38280884224.0,0.13809428856651773,0.024864698412892433
NAGAFERT.NS,Agricultural Inputs,2655408640.0,0.44648430729067545,-0.268949310167245
NAGREEKCAP.NS,Capital Markets,345533056.0,0.793713406372959,-0.4905936289905946
NAGREEKEXP.NS,Textile Manufacturing,868417344.0,0.12858758256166358,0.002134120288198409
NAHARCAP.NS,Capital Markets,4662141952.0,0.12910799588877064,4.415697321546887
NAHARINDUS.NS,Textile Manufacturing,5312992768.0,0.015815032406105267,0.031061914392644635
NAHARPOLY.NS,Packaging & Containers,5393869312.0,0.2541754755593215,0.11923162214200729
NAHARSPING.NS,Textile Manufacturing,9595172864.0,0.12275419921088915,0.046812688172632025
NAM-INDIA.NS,Asset Management,448639401984.0,0.1951677479422511,0.5889850204744996
NARMADA.NS,Agricultural Inputs,637331520.0,-0.047642892598069864,0.015598090953689494
NATCAPSUQ.NS,Drug Manufacturers - Specialty & Generic,2117360640.0,0.26907116951349286,0.08730193294144487
NATCOPHARM.NS,Drug Manufacturers - Specialty & Generic,148285177856.0,0.33023827382658855,0.2410598872959106
NATHBIOGEN.NS,Agricultural Inputs,3321519104.0,0.09444011969979083,0.024746360783691152
NATIONALUM.NS,Aluminum,318030872576.0,0.13796849824072988,0.15187931087034576
NAUKRI.NS,Internet Content & Information,947363840000.0,0.31008494851384927,2.3665984764242394
NAVA.NS,Conglomerates,131609214976.0,0.14533293864650854,0.20901988936557217
NAVINFLUOR.NS,Chemicals,215057104896.0,0.1750614230674652,0.1542883083188729
NAVKARCORP.NS,Integrated Freight & Logistics,16671485952.0,0.02255078627699425,0.06510470480321393
NAVKARURB.NS,Building Materials,3714132480.0,0.36084676012186434,0.07450621130793497
NAVNETEDUL.NS,Publishing,32425095168.0,0.29056475352074385,0.10065430406797192
NAZARA.NS,Electronic Gaming & Multimedia,106997022720.0,0.35831550594589534,0.03793455247743378
NBCC.NS,Engineering & Construction,288225001472.0,0.14606425217911778,0.03294647754613626
NBIFIN.NS,Capital Markets,6008622080.0,1.0572062847632022,0.7326411993917568
NCC.NS,Engineering & Construction,141962477568.0,0.38042133145148593,0.037897033901563154
NCLIND.NS,Building Materials,9678477312.0,0.10587663758536259,0.06005162145973929
NDGL.NS,Capital Markets,4287315456.0,0.2670169649225016,21.780297614607175
NDL.NS,Textile Manufacturing,5549659136.0,0.22520373284518747,0.00937843386366622
NDLVENTURE.NS,Entertainment,1982747392.0,,
NDRAUTO.NS,Auto Parts,22448566272.0,0.743419281041833,0.06944588859627786
NDTV.NS,Broadcasting,8044728832.0,0.05467156185565436,-0.047897909107326414
NECCLTD.NS,Trucking,2341000960.0,0.13271368087934388,0.016500230795526864
NECLIFE.NS,Drug Manufacturers - Specialty & Generic,5364322816.0,0.02952821002703021,-0.011342309410610714
NELCAST.NS,Metal Fabrication,9156005888.0,0.2720559321232461,0.024287376282036092
NELCO.NS,Communication Equipment,20174864384.0,0.054420184332026,0.05758557930629959
NEOGEN.NS,Specialty Chemicals,40992055296.0,0.2343437286150778,0.079776440033511
NESCO.NS,Conglomerates,66471964672.0,0.32567311043746394,0.5550850704471051
NETWEB.NS,Computer Hardware,97999921152.0,0.6692613243605532,0.10044421947132394
NETWORK18.NS,Entertainment,71841783808.0,0.058077603982429116,-0.061282294269350154
NEULANDLAB.NS,Drug Manufacturers - Specialty & Generic,161520828416.0,0.18184032228881852,0.12394422939191577
NEWGEN.NS,Software - Infrastructure,158503763968.0,0.24047085314392058,0.20171294867313908
NEXTMEDIA.NS,Broadcasting,491662816.0,0.24806610484512182,-0.6851508201902641
NFL.NS,Agricultural Inputs,44255039488.0,0.1731053877189217,0.0289016746068144
NGIL.NS,Packaged Foods,467573376.0,0.1581759386017383,0.01111028882379777
NGLFINE.NS,Drug Manufacturers - General,7149822976.0,0.09381351065705523,0.1451652116296169
NH.NS,Medical Care Facilities,361375825920.0,0.24988737184317578,0.09524152880099679
NHPC.NS,Utilities - Renewable,863468191744.0,-0.008426290308992557,0.3744495417057811
NIACL.NS,Insurance - Diversified,285515481088.0,0.09601156348850903,0.02574005728654265
NIBE.NS,Conglomerates,21949167616.0,3.8223671279299074,0.0354910314933085
NIBL.NS,Tools & Accessories,554396160.0,0.08987628294905559,-0.15003145052394473
NIITLTD.NS,Education & Training Services,18584719360.0,-0.31871154536661894,0.29682668784241834
NILAINFRA.NS,Real Estate - Development,4545479168.0,0.4454585274915579,0.028947930897444837
NILASPACES.NS,Real Estate - Development,4817262080.0,0.25698947713710396,-0.9861529092397536
NILKAMAL.NS,"Furnishings, Fixtures & Appliances",24959373312.0,0.15293093412955905,0.04193494920800217
NINSYS.NS,Information Technology Services,8564464640.0,1.1099831770576465,0.16168760382698383
NIPPOBATRY.NS,Electrical Equipment & Parts,3867750144.0,0.06400591738386296,0.01902894332693686
NIRAJ.NS,Engineering & Construction,3517188096.0,0.3926205078184064,0.010770285876549466
NIRAJISPAT.NS,Apparel Manufacturing,160296000.0,-0.02912675654685415,0.1998963266875642
NITCO.NS,Building Products & Equipment,29534873600.0,-0.08267958236927442,-0.8954921400961
NITINSPIN.NS,Textile Manufacturing,22993979392.0,0.21441107412548854,0.06999725231083066
NITIRAJ.NS,Scientific & Technical Instruments,2703701248.0,0.23439803271078818,0.022254874807579893
NKIND.NS,Household & Personal Products,496718304.0,-0.05304736403548649,-0.09706677930052866
NLCINDIA.NS,Utilities - Regulated Electric,320466223104.0,0.09704041026615173,0.11265852398756945
NMDC.NS,Steel,615779074048.0,0.11491853072746339,0.337603814516367
NOCIL.NS,Specialty Chemicals,32493041664.0,0.16327852283024624,0.09868958121346333
NOIDATOLL.NS,Infrastructure Operations,737332224.0,0.1723397442297634,-2.1605866486864294
NORBTEAEXP.NS,Farm Products,525337696.0,-0.059091391879767974,-0.033633076361590096
NORTHARC.NS,Credit Services,35033366528.0,0.4556096171842985,0.20629691705290293
NOVAAGRI.NS,Agricultural Inputs,4302046208.0,0.16281470965531786,0.08060960632796677
NRAIL.NS,Paper & Paper Products,4157595904.0,0.04377101417143292,0.060889539466884565
NRBBEARING.NS,Auto Parts,23964108800.0,0.12637346545573402,0.11648014414770883
NRL.NS,Waste Management,4229597440.0,0.32190462732645564,0.07758963068220442
NSIL.NS,Asset Management,34949001216.0,0.14633902464990078,0.7589444775239395
NSLNISP.NS,Steel,111275261952.0,,
NTPC.NS,Utilities - Regulated Electric,3313835442176.0,0.16651478322521251,0.11833845366091958
NUCLEUS.NS,Software - Application,25640826880.0,0.1718812025872345,0.1863043730035297
NURECA.NS,Medical Devices,2475013376.0,-0.24482459353643782,0.07489173219584253
NUVOCO.NS,Building Materials,127409078272.0,0.045555387152742544,0.0052303392389286526
NYKAA.NS,Internet Retail,564849278976.0,0.3779011661165699,0.0112245728841089
OAL.NS,Specialty Chemicals,12914569216.0,0.05571401675534027,0.06000178440975588
OBCL.NS,Trucking,1170095488.0,-0.006175179402795883,0.016000926258585894
OBEROIRLTY.NS,Real Estate - Development,586599104512.0,0.2519457414219797,0.42312013579704527
OCCL.NS,Chemicals,1838285312.0,0.06782681555312342,0.12372052274600691
OCCLLTD.NS,Chemicals,4155382272.0,0.07579497892161835,0.12534051726334264
OFSS.NS,Software - Infrastructure,738953396224.0,0.09454099971996421,0.34362593899683025
OIL.NS,Oil & Gas Integrated,681305636864.0,0.13358066313234152,0.2036145760333179
OILCOUNTUB.NS,Oil & Gas Equipment & Services,2919563776.0,,
OLAELEC.NS,Auto Manufacturers,215595532288.0,16.770402246308752,-59.01176731866312
OLECTRA.NS,Farm & Heavy Construction Machinery,101862154240.0,0.6003583814161917,0.05383576021747763
OMAXAUTO.NS,Auto Parts,1867189888.0,0.20590709087357628,0.029716726551814843
OMAXE.NS,Real Estate - Development,14376017920.0,0.5544295760274733,-0.400216394822802
OMINFRAL.NS,Engineering & Construction,13475789824.0,0.6782212628774393,0.04527772092574928
ONELIFECAP.NS,Capital Markets,149765200.0,0.7489884124375448,-0.2206486295196863
ONEPOINT.NS,Specialty Business Services,11398317056.0,0.18663056972605507,0.01934670841804943
ONGC.NS,Oil & Gas Integrated,3094879404032.0,0.2487595003003087,0.07223393862893113
ONMOBILE.NS,Telecom Services,5493605888.0,-0.023558411282451175,0.047093760776761084
ONWARDTEC.NS,Information Technology Services,5797305344.0,0.25259126652109964,0.05136080589701402
OPTIEMUS.NS,Electronics & Computer Distribution,48421052416.0,1.01965089258135,0.1501804580983587
ORBTEXP.NS,Textile Manufacturing,4532551680.0,0.19695345471417447,0.16898881198865112
ORCHASP.NS,Software - Application,952259072.0,0.17412105978630055,0.023386813338246944
ORCHPHARMA.NS,Drug Manufacturers - Specialty & Generic,40308977664.0,0.22090747270408317,-0.020080984100366666
ORICONENT.NS,Packaging & Containers,6286631424.0,-0.3059511495748204,0.1406971988928587
ORIENTALTL.NS,Building Products & Equipment,862240128.0,-0.4154069367351835,-0.7025297002517089
ORIENTBELL.NS,Building Products & Equipment,3906715648.0,0.1021615893588721,0.0245823265201895
ORIENTCEM.NS,Building Materials,72907456512.0,-0.0009404052013640696,0.05683649945552999
ORIENTCER.NS,Specialty Chemicals,4287964160.0,0.011096340621756573,0.04287379218572558
ORIENTELEC.NS,"Furnishings, Fixtures & Appliances",52406956032.0,0.0872381427084894,0.03418633297195283
ORIENTHOT.NS,Lodging,24332503040.0,0.5026364371143812,-0.11089134414680037
ORIENTLTD.NS,Packaging & Containers,825001152.0,0.06531392086412824,-0.018420831383627604
ORIENTPPR.NS,Paper & Paper Products,5756605952.0,0.23061736185736192,-0.010505740242902057
ORISSAMINE.NS,Other Industrial Metals & Mining,33092999168.0,,
ORTINGLOBE.NS,Drug Manufacturers - Specialty & Generic,89363976.0,,
OSIAHYPER.NS,Department Stores,3128413952.0,0.5359982624326722,0.015336804890057294
OSWALAGRO.NS,Real Estate - Development,10975148032.0,-0.8243631234565897,8.055167038218318
OSWALGREEN.NS,Asset Management,10416173056.0,-0.1565763658001157,0.40571342725851156
OSWALSEEDS.NS,Agricultural Inputs,1327229696.0,0.18612897412105833,0.012682943944277183
PAGEIND.NS,Apparel Manufacturing,518321078272.0,0.17961193783174378,0.12856296834813252
PAISALO.NS,Credit Services,31447834624.0,0.5471990408735778,0.3167263547294084
PAKKA.NS,Paper & Paper Products,7767572992.0,0.301353824368888,0.1084321022641288
PALASHSECU.NS,Packaged Foods,1265792256.0,-0.11257286965724189,-0.22668346856699595
PALREDTEC.NS,Consumer Electronics,568815872.0,-0.002900722058664318,-0.005430657546881591
PANACEABIO.NS,Biotechnology,34680147968.0,-0.036805877699075285,0.3304358441792537
PANACHE.NS,Communication Equipment,2263203584.0,0.07561121595273268,0.006759259096414084
PANAMAPET.NS,Oil & Gas Refining & Marketing,23075284992.0,0.1765710884004812,0.09699272600402382
PANSARI.NS,Real Estate - Development,3386772736.0,0.24417305046494464,0.09205254742932152
PAR.NS,Drug Manufacturers - Specialty & Generic,1246829312.0,0.16674550383138853,0.14743357306885907
PARACABLES.NS,Communication Equipment,17026941952.0,0.27270661817293584,0.04057854310609128
PARADEEP.NS,Agricultural Inputs,124839165952.0,0.20703799854333682,0.0407582614333727
PARAGMILK.NS,Packaged Foods,25085501440.0,0.18885541694044017,-0.044639743330529696
PARAS.NS,Aerospace & Defense,59139059712.0,0.2594818730070041,0.15300854238882639
PARASPETRO.NS,Textile Manufacturing,879001216.0,,
PARKHOTELS.NS,Lodging,31643365376.0,0.4730932285233451,-0.08147700103413859
PARSVNATH.NS,Real Estate - Development,9186670592.0,0.08833194338201267,-1.2154941351718005
PASUPTAC.NS,Textile Manufacturing,4349695488.0,0.044128035734305904,0.05279806987655831
PATANJALI.NS,Packaged Foods,645734727680.0,0.25106211838626025,0.032083819980804736
PATELENG.NS,Engineering & Construction,34220664832.0,0.33256230018783683,-0.005668704178261198
PATINTLOG.NS,Integrated Freight & Logistics,1089712000.0,0.10982927128482478,0.011670325307984763
PAVNAIND.NS,Auto Parts,5777239552.0,0.13034839371681417,0.027509062454204113
PAYTM.NS,Software - Infrastructure,543112429568.0,0.1161551880024203,-0.23608557904025088
PCBL.NS,Specialty Chemicals,144229449728.0,0.23839991769658497,0.07531758324646456
PCJEWELLER.NS,Luxury Goods,81610293248.0,-0.4016719859521275,-0.33581524874647783
PDMJEPAPER.NS,Paper & Paper Products,9836819456.0,0.2160799564530964,0.08387014181256418
PDSL.NS,Specialty Business Services,62561525760.0,0.18120146639885815,0.02065519709696629
PEARLPOLY.NS,Packaging & Containers,491579104.0,-0.4751198157249801,0.2574307258812999
PEL.NS,Financial Conglomerates,240951574528.0,0.05271085742655268,0.3333852708791476
PENIND.NS,Specialty Industrial Machinery,26371147776.0,0.27028759882892106,0.022056749008749293
PENINLAND.NS,Real Estate - Development,9878684672.0,0.2930315568870774,-0.015336711286574094
PERSISTENT.NS,Information Technology Services,890425311232.0,0.27865958290495185,0.11495241062305367
PETRONET.NS,Oil & Gas Refining & Marketing,474150010880.0,0.2596577460031493,0.0798883478359199
PFC.NS,Credit Services,1360468770816.0,0.07806812429384591,0.5169970286050394
PFIZER.NS,Drug Manufacturers - General,201518612480.0,-0.0068582496872244825,0.2414817137664409
PFOCUS.NS,Entertainment,29968662528.0,0.15813499525432384,-0.03479699115237443
PFS.NS,Credit Services,22666168320.0,-0.1188948599210482,0.14915624031672692
PGEL.NS,Electronic Components,239943991296.0,0.6449626554831049,0.04468372720331297
PGHH.NS,Household & Personal Products,455979859968.0,0.05493678777601163,0.1672672754030157
PGHL.NS,Drug Manufacturers - Specialty & Generic,86949101568.0,0.04464065892962821,0.17985824817551185
PGIL.NS,Apparel Manufacturing,51433906176.0,0.3233355689582893,0.03460136519789346
PHOENIXLTD.NS,Real Estate - Diversified,550979895296.0,0.3805421468110026,0.3028502400837123
PIDILITIND.NS,Specialty Chemicals,1581186285568.0,0.09972305125168934,0.13205822997701364
PIGL.NS,Engineering & Construction,2652330752.0,0.04496720312579261,0.04297124412534226
PIIND.NS,Agricultural Inputs,553867673600.0,0.18972295433311293,0.1834635543364405
PILANIINVS.NS,Asset Management,49276825600.0,0.1289912992260207,0.6838918460965643
PILITA.NS,"Furnishings, Fixtures & Appliances",3720049920.0,0.21954670339186944,0.0490676343131473
PIONEEREMB.NS,Textile Manufacturing,1317666432.0,0.14150107738883433,0.04090214628259775
PITTIENG.NS,Metal Fabrication,36373377024.0,0.2151707221602528,0.0630463333012026
PIXTRANS.NS,Specialty Industrial Machinery,22631456768.0,0.08872125434594458,0.15721218312238155
PKTEA.NS,Farm Products,2131822848.0,-0.11966819578125121,0.06966430030885437
PLASTIBLEN.NS,Specialty Chemicals,5036187136.0,0.029883700436008187,0.043061180571272666
PLAZACABLE.NS,Electrical Equipment & Parts,2538059776.0,0.10996564674479337,0.030338723119454885
PNB.NS,Banks - Regional,1124925046784.0,0.1323591787521612,0.16082157775485528
PNBGILTS.NS,Capital Markets,17550974976.0,0.2574283942692992,0.07459985622291869
PNBHOUSING.NS,Mortgage Finance,281290801152.0,0.13732725635914078,0.4915687789766964
PNC.NS,Entertainment,395093760.0,0.9529026268281362,-0.20114467152831586
PNCINFRA.NS,Engineering & Construction,66789994496.0,0.1298979588522431,0.09478325806030843
PNGJL.NS,Luxury Goods,76844654592.0,0.4684042402147033,0.016205820421516488
POCL.NS,Specialty Chemicals,22675560448.0,0.15315217833039707,0.028870520557674584
PODDARMENT.NS,Specialty Chemicals,3278500608.0,0.1248322107714448,0.08106414569013976
POKARNA.NS,Building Products & Equipment,30156042240.0,0.3258364324459859,0.10852362442346972
POLICYBZR.NS,Insurance Brokers,804556767232.0,0.5709743148411435,-0.23124700702629677
POLYCAB.NS,Electrical Equipment & Parts,903424049152.0,0.23126697502464322,0.08896885829775718
POLYMED.NS,Medical Instruments & Supplies,245739307008.0,0.2211962949007944,0.17799081059296196
POLYPLEX.NS,Specialty Chemicals,39601639424.0,0.08679907006650778,0.06051701399548671
PONNIERODE.NS,Confectioners,2861554176.0,0.18029508043074727,0.10021475772946138
POONAWALLA.NS,Credit Services,301788168192.0,0.38989686217578035,0.2887464654885824
POWERGRID.NS,Utilities - Regulated Electric,2776694784000.0,0.03995813274388382,0.35535992770919517
POWERMECH.NS,Engineering & Construction,88930328576.0,0.30789948839744197,0.03602112904067312
PPAP.NS,Auto Parts,2552473856.0,0.17578999914492943,-0.008004847177733303
PPL.NS,Building Products & Equipment,10074430464.0,0.12021958097254704,0.09637732344881884
PPLPHARMA.NS,Drug Manufacturers - Specialty & Generic,289224785920.0,0.4087134768683105,0.057716139454820965
PRAENG.NS,Real Estate - Development,1362349312.0,0.14412151947074836,-0.2850486002978516
PRAJIND.NS,Engineering & Construction,88000471040.0,0.12051006027396882,0.07107192119030958
PRAKASH.NS,Steel,32428161024.0,0.045753059935058626,0.055642391343219216
PRAKASHSTL.NS,Steel,1176000000.0,0.641056975718826,1.5637322628687467
PRAXIS.NS,Specialty Retail,1423691264.0,-0.1114132213779725,-0.18558873534891382
PRECAM.NS,Auto Parts,16380301312.0,0.13283282103918492,0.034792916975923016
PRECOT.NS,Textile Manufacturing,5769600000.0,0.13236489296797105,0.03784594403572809
PRECWIRE.NS,Electrical Equipment & Parts,27581222912.0,0.23972063325552173,0.023126509173221954
PREMEXPLN.NS,Specialty Chemicals,24533919744.0,0.20734496520331636,0.02369484119242462
PREMIER.NS,Specialty Industrial Machinery,94666608.0,,
PREMIERENE.NS,Solar,456422588416.0,0.6479307817207403,0.019717674394265753
PREMIERPOL.NS,Specialty Chemicals,6364525568.0,0.25151879301462343,0.05181682563744912
PRESTIGE.NS,Real Estate - Diversified,600997560320.0,0.031186228397427795,0.2161191604578835
PRICOLLTD.NS,Auto Parts,56646328320.0,0.17564752307598375,0.04845041957650288
PRIMESECU.NS,Capital Markets,8152520192.0,0.24311736480335822,0.3665572695029077
PRINCEPIPE.NS,Building Products & Equipment,30763597824.0,0.07389678958768808,0.07938285953612015
PRITI.NS,"Furnishings, Fixtures & Appliances",1281249152.0,0.3456578470987355,0.08784763891979946
PRITIKAUTO.NS,Specialty Industrial Machinery,2829055744.0,0.1487122222519366,0.03920665315270823
PRIVISCL.NS,Specialty Chemicals,91219214336.0,0.1442827469114576,0.05660883875598783
PROTEAN.NS,Information Technology Services,55465885696.0,0.1331449552455759,0.15484957721352743
PROZONER.NS,Real Estate - Diversified,5446403584.0,0.6021778181567512,-0.12106133258005322
PRSMJOHNSN.NS,Building Materials,67112587264.0,0.10401815419877458,0.014077314340848406
PRUDENT.NS,Asset Management,100872814592.0,0.42258009955210585,0.17780104089144222
PRUDMOULI.NS,Confectioners,1285887232.0,,
PSB.NS,Banks - Regional,213009612800.0,0.13471238603106706,0.23948986597542782
PSPPROJECT.NS,Engineering & Construction,25335072768.0,0.2632570712544149,0.07000187434859621
PTC.NS,Utilities - Independent Power Producers,54865084416.0,-0.025455071784400207,0.028551644624440996
PTCIL.NS,Metal Fabrication,209852317696.0,0.1685632641608743,0.09703044541696679
PTL.NS,Real Estate Services,5606165504.0,0.005914403716035688,0.5894032492271745
PUNJABCHEM.NS,Chemicals,13755849728.0,-0.006048476078278964,0.06350546832353848
PURVA.NS,Real Estate - Development,59029008384.0,0.31529958378631817,0.05771173151575226
PVP.NS,Conglomerates,6306984448.0,-0.21978416739086892,1.086706447501333
PVRINOX.NS,Entertainment,94826831872.0,0.6357436675486299,-0.12824648528358684
PVSL.NS,Auto & Truck Dealerships,7559118336.0,0.25071776615396635,0.012478904773579592
PYRAMID.NS,Packaging & Containers,6051106304.0,0.19308696686422389,0.06019362620778367
QUADFUTURE.NS,Railroads,18795999232.0,0.27248854551879376,0.0684945336547887
QUESS.NS,Staffing & Employment Services,54850465792.0,0.2079357699218376,0.012646362651196449
QUICKHEAL.NS,Software - Application,15469237248.0,-0.04316257064333873,0.16765209345957882
RACE.NS,Waste Management,4740541952.0,0.8088027398106263,0.008029896268826005
RACLGEAR.NS,Auto Parts,8730939392.0,0.26228284535425095,0.10223352643609938
RADAAN.NS,Entertainment,206902816.0,0.31592553543573554,-0.3463084311607799
RADHIKAJWE.NS,Luxury Goods,10859539456.0,0.5819731056728727,0.11670431600686029
RADIANTCMS.NS,Specialty Business Services,7394864640.0,0.20340169444458267,0.1431188235842818
RADICO.NS,Beverages - Wineries & Distilleries,346596704256.0,0.19148328342559706,0.07441521826222522
RADIOCITY.NS,Broadcasting,3290930944.0,0.21443832933076323,-0.04404525870182904
RAILTEL.NS,Telecom Services,114430435328.0,0.31109655345791354,0.10349468462771229
RAIN.NS,Specialty Chemicals,49479942144.0,0.02278289713895787,0.005196652316979619
RAINBOW.NS,Medical Care Facilities,139973967872.0,0.26179342094646496,0.13873286481640398
RAJESHEXPO.NS,Luxury Goods,57304059904.0,0.02807304704910396,0.003208363852831789
RAJMET.NS,Copper,1293926400.0,0.2432566562659766,0.010907638791372883
RAJRATAN.NS,Steel,21011578880.0,0.016086274889059116,0.0987161322270769
RAJRILTD.NS,Textile Manufacturing,12875229184.0,,
RAJSREESUG.NS,Confectioners,1613190912.0,0.2959023510925536,-0.012086822849427099
RAJTV.NS,Broadcasting,2534926592.0,0.10777013215102071,0.009552546299022576
RALLIS.NS,Agricultural Inputs,56945205248.0,0.0075051785804765014,0.04925760081621621
RAMANEWS.NS,Beverages - Non-Alcoholic,5567480320.0,-0.43806472176068023,-1.5382873920153017
RAMAPHO.NS,Agricultural Inputs,3995478528.0,-0.022123504391611704,0.05846594757542399
RAMASTEEL.NS,Steel,17500694528.0,0.30499235488573584,0.027640570692464065
RAMCOCEM.NS,Building Materials,234945134592.0,0.2114473735219471,0.09347676433174412
RAMCOIND.NS,Building Products & Equipment,21762174976.0,0.07339249364258604,0.14860580189179648
RAMCOSYS.NS,Software - Application,14484212736.0,-0.05662027559483296,-0.23234488421068242
RAMKY.NS,Engineering & Construction,34882613248.0,0.2693773600517704,0.21151902893025035
RAMRAT.NS,Electrical Equipment & Parts,25570783232.0,0.2524626429848875,0.016818369727028187
RANASUG.NS,Confectioners,2209843456.0,0.0971661052614683,0.06273763911542501
RANEENGINE.NS,,2286089472.0,0.23292404839009917,-0.007938262110669003
RANEHOLDIN.NS,Auto Parts,19864702976.0,0.20196537292296268,0.009378690138022344
RATEGAIN.NS,Software - Application,56804360192.0,0.5626805199345075,0.04549606160748154
RATNAMANI.NS,Steel,192935247872.0,0.2998066189501567,0.11555264105083182
RATNAVEER.NS,Steel,7527709696.0,0.18314007809324928,0.03543579900141447
RAYMOND.NS,Textile Manufacturing,36683132928.0,-0.3168760532772861,1.4279106542491402
RBA.NS,Restaurants,47421734912.0,0.3401724810089417,-0.14386467450559529
RBL.NS,,5759912960.0,0.1595222406212633,0.06152469235547828
RBLBANK.NS,Banks - Regional,127678603264.0,0.1549950678846448,0.07675886280129715
RBZJEWEL.NS,Luxury Goods,5662000128.0,0.4518542661801581,0.07292293784817894
